Time,C3,C4,P3,P4,PO3,PO4,O1,O2
0.0,35.45735122713119,-15.237272053899154,-49.680350697665446,-29.04726273117878,41.53305577625418,41.52883628095636,17.845133995731103,-37.2601787862991
0.00390625,30.875348030937964,-6.871449090837702,-49.5630455746009,-39.61025108800643,46.16611296107908,45.16509030793145,29.65608676679215,-29.049594744147853
0.0078125,25.828950861505827,1.6967017338667008,-46.47505572407137,-46.76203121800913,49.02503231506413,47.82365652513121,39.31851926624319,-19.427324150943114
0.01171875,20.39406222946254,10.21489365920057,-40.60146751801353,-49.88669661855695,49.99994717073614,49.44698500263599,46.13240885585198,-8.860968365900435
0.015625,14.652427918642399,18.432310949715063,-32.2943291120011,-48.715153203456346,49.05339209693018,49.999935581245445,49.60410375927628,2.1359927333169253
0.01953125,8.690407453408165,26.106994093429638,-22.051549561169416,-43.34829350496607,46.2217426742984,49.470538550804505,49.48208708099618,13.029153685188763
0.0234375,2.5976751710210153,33.01296423075771,-10.487055399404472,-34.248307876664775,41.61381760214527,47.870253758280455,45.77519866926344,23.289153273159112
0.02734375,-3.5341285638610858,38.94687703767314,1.7060065783596403,-22.198880970545183,35.40669685683946,45.2337225366841,38.75199468793857,32.41739922564147
0.03125,-9.612775715566688,43.73401014142348,13.796814797733061,-8.237701341000998,27.83891660762968,41.61801782482442,28.921291294870993,39.97029767637634
0.03515625,-15.546837772913772,47.233407771038415,25.060676518316505,6.432903596706942,19.201302405432973,37.10140871053963,16.995301995850774,45.58080993658739
0.0390625,-21.24706091911948,49.342031159864966,34.82246410019815,20.549511196132265,9.82579292000994,31.781666141312613,3.838039294261896,48.976289011642976
0.04296875,-26.627708492282554,49.99779249270843,42.49708046255801,32.89640868961232,0.07268372303908088,25.77394647851928,-9.5972811730667,49.99172908349787
0.046875,-31.607850544581893,49.18138306386957,47.62452833621084,42.410289555510836,-9.68321866864669,19.208298709968894,-22.33729907688363,48.577784090512885
0.05078125,-36.112581104021906,46.91684181648522,49.89748134698936,48.27182476188914,-19.06700039730796,12.226849282056827,-33.45902727656333,44.803165735832444
0.0546875,-40.07414482997376,43.27084752269331,49.1797043883321,49.97622283258627,-27.71804799359768,4.980725491411783,-42.15672027101341,38.85130439132899
0.05859375,-43.43295611656541,38.35075544617602,45.51421921211262,47.37670215019642,-35.30390654995384,-2.3732159646821525,-47.800248742709016,31.01143516295742
0.0625,-46.13849531565632,32.301436296993,39.12072581266153,40.69713169040137,-41.53305577625419,-9.675784462085769,-49.98075108356962,21.66454229676956
0.06640625,-48.15006859936928,25.301010554779722,30.382434159759818,30.51275157610484,-46.16611296107909,-16.76890144607276,-48.54025454693879,11.264844967578288
0.0703125,-49.43742003313963,17.555603761949104,19.823095553523473,17.70063378430106,-49.02503231506413,-23.499022354653473,-43.58312003634613,0.3177241620704003
0.07421875,-49.981186653133456,9.293277215795554,8.07561028419931,3.364149296339116,-49.99994717073614,-29.720460394648228,-35.46848138050137,-10.64483668418487
0.078125,-49.77318970324666,0.7573127685427087,-4.155906824938181,-11.262053470117092,-49.053392096930175,-35.298540220795786,-24.78422685293072,-21.09010381541312
0.08203125,-48.81655765120964,-7.800950537513949,-16.138329295308395,-24.918375753794987,-46.2217426742984,-40.112513250268236,-12.304407919697159,-30.510481746679847
0.0859375,-47.12567913352063,-16.129517076531684,-27.15346075665035,-36.42874424935865,-41.613817602145275,-44.05817150483695,1.06683913935476,-38.44818024206108
0.08984375,-44.72598653695975,-23.983154578560658,-36.54108183737641,-44.801893750773154,-35.40669685683947,-47.05010339890049,14.360795976825006,-44.51746096988875
0.09375,-41.653573471819314,-31.130614923895887,-43.738522058938806,-49.31673424524854,-27.838916607629667,-49.023542642375986,26.61434375711601,-48.42338274239394
0.09765625,-37.95465189040909,-37.36144317810754,-48.31438489404293,-49.58445070095539,-19.20130240543296,-49.93577023528971,36.939739063096376,-49.97613440096063
0.1015625,-33.68485701627921,-42.49217437765256,-49.994404593245186,-45.58198755649028,-9.825792920009903,-49.76703920511814,44.58892901436631,-49.1002588298242
0.10546875,-28.908410538672634,-46.37173560347904,-48.67788498655845,-37.654034250342946,-0.07268372303906481,-48.521002069108675,49.00774610389982,-45.83831985044444
0.109375,-23.697154658541315,-48.88589428010572,-44.443734959497185,-26.483340797900233,9.683218668646706,-46.22463176831152,49.87605645267042,-40.348833801107816
0.11328125,-18.129471514972874,-49.960621721276176,-37.54573885225595,-13.031919818563436,19.067000397307975,-42.927637784862405,47.13095282679209,-32.89856631817857
0.1171875,-12.289104244860386,-49.56427288354371,-28.39734526244063,1.5418013450776717,27.718047993597672,-38.70139008181337,40.971312132521874,-23.849568662613297
0.12109375,-6.263897408175216,-47.70851814556398,-17.54688597239099,15.982743612145347,35.30390654995385,-33.6373741589651,31.843387208325723,-13.641583571045446
0.125,-0.14447572401922215,-44.44799967711888,-5.644710316479765,29.04726273117878,41.53305577625419,-27.845210668075808,20.408476757960127,-2.7706756321218156
