Time,C3,C4,P3,P4,PO3,PO4,O1,O2
0.0,4.219087479631678,17.908243332253555,17.660385145946613,-58.881692220776074,-11.21041138119196,48.91763430774401,70.34004013344762,22.0968713796638
0.00390625,7.106413672264031,19.16834193384615,13.555430621851494,-61.1276823977979,-13.18396230412608,52.88006854311792,70.82947734319154,26.797822922282638
0.0078125,7.052459580406318,14.733097254654787,12.889285664858754,-63.160110777506446,-8.634347708871871,49.432827481967834,71.32758234362369,24.101137787380857
0.01171875,8.541181007293602,13.309029839219463,15.435393268222253,-58.48593879298366,-10.05717539839129,50.888379083076586,71.5086624134561,19.580860611374405
0.015625,5.384173002206859,11.823862915012722,15.587520902706567,-60.711580629722135,-15.04442312954696,50.27967948978907,72.29879455167061,23.795067690881698
0.01953125,5.521373521469729,15.055016270533295,13.695875347607927,-56.93703956112887,-11.87684124275902,48.11033416791952,67.47687721584666,22.593487156248333
0.0234375,5.454741344745925,17.62323625996148,13.395070905400745,-59.10262789907377,-13.736887489221003,53.20599464193558,71.34568058285446,23.799093926122698
0.02734375,4.775128857661251,13.502102494227932,18.005376445860463,-60.53333224035849,-8.413265713282927,52.527122526406146,72.55878521826175,26.44225748806915
0.03125,1.4239933225218504,9.178018673450985,14.36598327101438,-55.54171559005076,-12.187636870151824,52.866228877544195,71.40166105643625,24.608458427739123
0.03515625,8.575631126452702,15.215207046656227,12.448811678485509,-57.98748092353611,-13.982945461728107,52.5440848488094,70.94386793485033,22.736859423231277
0.0390625,8.333585577218738,15.784873719518501,15.858786196732469,-66.45328235157461,-11.45031113564989,49.944208294563424,70.42118203980819,20.38442518678342
0.04296875,3.6787499543295317,10.581219440082041,17.38260137945164,-60.11838274932841,-7.911712578376317,50.09204679935774,73.51291440333037,24.913668473203163
0.046875,5.896218876494688,14.044585529152636,15.332456084193545,-61.9160214827213,-9.295653570981308,52.58506542774925,72.29747576473292,24.17758431119411
0.05078125,5.293308547162717,14.532645838883251,16.908065017748676,-60.74943797764176,-12.000414791767867,54.87585326415049,70.86652156545041,25.463996966478714
0.0546875,5.397247635812423,13.422426239239758,13.859158492262495,-59.44105974125574,-11.238822214488826,52.67087400682544,72.28928646209488,22.85261154701051
0.05859375,2.5505083859569266,11.925416622623198,17.330250667004876,-58.44500492750492,-8.833786557576989,53.964729256606304,73.05583072235868,23.718771885366316
0.0625,5.596615315764721,15.477021296350031,14.283083544297652,-58.63163154526263,-7.9671847874179385,51.06490806337523,68.41437529115846,22.626312838266198
0.06640625,8.076822430914003,12.576446707585179,16.9235244441089,-56.99963196939707,-13.790646359700075,54.42118802659744,72.11020654094871,23.2828939191912
0.0703125,12.026174177748633,10.350764378244728,17.968061021780574,-57.88295039462681,-10.314527679291466,51.49535907484032,69.37115394314046,20.070581918687186
